date,btc_return,forecast_return,strategy_return,btc_cum,strategy_cum,btc_USD_return,strategy_USD_return
2019-01-03,-0.027422321833487712,0.00725447227572618,-0.027422321833487712,-0.5218430894185825,0.491192790164641,47.81569105814175,149.1192790164641
2019-01-04,0.005452331521674934,-0.006153371630572609,-0.005452331521674934,-0.5163907578969076,0.48574045864296606,48.36092421030924,148.5740458642966
2019-01-05,-0.003251487192294677,0.003814674718796862,-0.003251487192294677,-0.5196422450892022,0.4824889714506714,48.03577549107978,148.24889714506716
2019-01-06,0.058447088987068525,-0.007989125110619298,-0.058447088987068525,-0.4611951561021337,0.42404188246360286,53.88048438978663,142.4041882463603
2019-01-07,-0.012684700473112669,0.010503270407287182,-0.012684700473112669,-0.47387985657524634,0.4113571819904902,52.61201434247537,141.13571819904902
2019-01-08,0.0013901546776566725,-0.0029169495054116833,-0.0013901546776566725,-0.47248970189758965,0.4099670273128335,52.751029810241036,140.99670273128336
2019-01-09,0.0011030022009837902,0.0010803514422176245,0.0011030022009837902,-0.47138669969660585,0.4110700295138173,52.86133003033942,141.10700295138173
2019-01-10,-0.09245928243951122,-0.005641167078948565,0.09245928243951122,-0.563845982136117,0.5035293119533285,43.6154017863883,150.35293119533284
2019-01-11,0.002291770117283188,0.002439695510706116,0.002291770117283188,-0.5615542120188338,0.5058210820706117,43.844578798116615,150.58210820706117
2019-01-12,-0.0070936851695383805,0.007526870909192102,-0.0070936851695383805,-0.5686478971883722,0.4987273969010733,43.135210281162784,149.87273969010732
2019-01-13,-0.030039431684205063,-0.006806298565759832,0.030039431684205063,-0.5986873288725773,0.5287668285852783,40.13126711274227,152.87668285852783
2019-01-14,0.04218810156764844,0.000538897415306517,0.04218810156764844,-0.5564992273049288,0.5709549301529268,44.35007726950712,157.09549301529267
2019-01-15,-0.02054856333864441,-0.0011091536496113065,0.02054856333864441,-0.5770477906435733,0.5915034934915712,42.295220935642675,159.1503493491571
2019-01-16,0.006679301410039112,-0.003853124198508289,-0.006679301410039112,-0.5703684892335341,0.584824192081532,42.96315107664659,158.4824192081532
2019-01-17,0.006424485605704496,0.005539582564290144,0.006424485605704496,-0.5639440036278296,0.5912486776872365,43.60559963721704,159.12486776872365
